2021-10-29,-0.014029844825134643
2021-11-01,-0.013413144706823761
2021-11-02,-0.010139896492333055
2021-11-03,-0.0026142624944037593
2021-11-04,-0.0007343705045830362
2021-11-05,-0.007253783379043432
2021-11-08,-0.014091438085512803
2021-11-09,-0.015553432106340866
2021-11-10,-0.01600623000754304
2021-11-11,-0.008893643909714678
2021-11-12,-0.007099882799478947
2021-11-15,-0.004624868105478437
2021-11-16,-0.009650156888556489
2021-11-17,-0.004109829881973774
2021-11-18,0.005310708719100812
2021-11-19,0.017297789936776938
2021-11-22,0.016726926832056163
2021-11-23,0.008757902088725584
2021-11-24,0.00814699167417993
2021-11-26,-0.006979487966759103
2021-11-29,-0.01956864474655397
2021-11-30,-0.021397776039058077
2021-12-01,-0.0284016607896685
2021-12-02,-0.030692660936234274
2021-12-03,-0.026798101729139504
2021-12-06,-0.020389294247500786
2021-12-07,-0.01851649670029422
2021-12-08,-0.01149992184955819
2021-12-09,-0.0114340076227229
2021-12-10,-0.013138998928765164
2021-12-13,-0.01303198019152741
2021-12-14,-0.01299767422653671
2021-12-15,-0.012984550258536204
2021-12-16,-0.012929105114952728
2021-12-17,-0.012907586627530249
2021-12-20,-0.012848712726634948
2021-12-21,-0.012822357815245579
2021-12-22,-0.012519133744052661
2021-12-23,-0.012406364248531344
2021-12-27,-0.012360013166403708
2021-12-28,-0.012193292972943033
2021-12-29,-0.012277872512919917
2021-12-30,-0.012268076025743625
2021-12-31,-0.0122788353825614
2022-01-03,-0.01231971117678329
2022-01-04,-0.012362785038351108
2022-01-05,-0.012422561479241494
2022-01-06,-0.012267564248401018
2022-01-07,-0.012481145252019786
2022-01-10,-0.012529505830797646
2022-01-11,-0.012541141730122603
2022-01-12,-0.012447973686037492
2022-01-13,-0.012447893359956393
2022-01-14,-0.012356582456430688
2022-01-18,-0.012366086672371934
2022-01-19,-0.012279403185886537
2022-01-20,-0.012428963699441627
2022-01-21,-0.012389489571736956
2022-01-24,-0.012191845678179106
2022-01-25,-0.012169593128894943
2022-01-26,-0.022797350863349063
2022-01-27,-0.02900613172730722
2022-01-28,-0.026728103471886352
2022-01-31,-0.03141930536593
2022-02-01,-0.04096785733543939
2022-02-02,-0.034290299685175385
2022-02-03,-0.03412977245080096
2022-02-04,-0.04202148742292064
2022-02-07,-0.04200643070894367
2022-02-08,-0.042101066815207505
2022-02-09,-0.041947697256533995
2022-02-10,-0.04147089341702347
2022-02-11,-0.04074303861917847
2022-02-14,-0.03995321275875165
2022-02-15,-0.03993341880017405
2022-02-16,-0.03940057146127491
2022-02-17,-0.039434130423096354
2022-02-18,-0.03851835239060447
2022-02-22,-0.03855165972801352
2022-02-23,-0.03833591053412248
2022-02-24,-0.03797983512864284
2022-02-25,-0.03866292961746002
2022-02-28,-0.03779388169863428
2022-03-01,-0.03889410779932471
2022-03-02,-0.03899290532816384
2022-03-03,-0.03754079885992781
2022-03-04,-0.031456281237470116
2022-03-07,-0.024467888846786825
2022-03-08,-0.023777229460031774
2022-03-09,-0.016213825028123387
2022-03-10,-0.016114812409190216
2022-03-11,-0.019740337026259255
2022-03-14,-0.01937935974200647
2022-03-15,-0.018595960275477053
2022-03-16,-0.017823084933743592
2022-03-17,-0.017495045774365395
2022-03-18,-0.00776288671634146
2022-03-21,-0.008120021506792988
2022-03-22,-0.008390049951964594
2022-03-23,-0.0050120833317295835
2022-03-24,-0.007062337364748778
2022-03-25,-0.005247899368391195
2022-03-28,-0.010726852798484067
2022-03-29,-0.011684426293628012
2022-03-30,-0.009425003261488695
2022-03-31,-0.011278293281808273
2022-04-01,-0.012884359117776828
2022-04-04,-0.013473781257134363
2022-04-05,-0.01323147303401569
2022-04-06,-0.01291108921239241
2022-04-07,-0.015973801662576177
2022-04-08,-0.015461873426472013
2022-04-11,-0.01570989849091317
2022-04-12,-0.014992005766159411
2022-04-13,-0.01632457754830685
2022-04-14,-0.01631036379888446
2022-04-18,-0.016277688938581978
2022-04-19,-0.016270775774632637
2022-04-20,-0.01602640437366517
2022-04-21,-0.0161318806051714
2022-04-22,-0.016058505460932022
2022-04-25,-0.015785459729816965
2022-04-26,-0.015749798892623318
2022-04-27,-0.014297791707886158
2022-04-28,-0.012114202463422968
2022-04-29,-0.018392382448507612
2022-05-02,-0.017039667234145132
2022-05-03,-0.016455291545360705
2022-05-04,-0.018989371449459762
2022-05-05,-0.014733021868197482
2022-05-06,-0.004801606779759113
2022-05-09,-0.004644008796454101
2022-05-10,-9.603508935095671e-05
2022-05-11,0.001736732859816392
2022-05-12,-0.006225762425532716
2022-05-13,-0.004349740234706393
2022-05-16,-0.002203856479286656
2022-05-17,-0.0021535763229910167
2022-05-18,-0.0013990876428816058
2022-05-19,-0.0013636793604217858
2022-05-20,-0.0032138017943069263
2022-05-23,-0.003235524215102004
2022-05-24,-0.0030637144660145606
2022-05-25,-0.003546115203230218
2022-05-26,-0.0034482566375149543
2022-05-27,-0.0034037537220160067
2022-05-31,-0.0031334177117232614
2022-06-01,-0.003105056148555786
2022-06-02,-0.003197089144914969
2022-06-03,-0.003566727108335138
2022-06-06,-0.003658537898546108
2022-06-07,-0.003853174368794188
2022-06-08,-0.003855389490476856
2022-06-09,-0.004002125861052674
2022-06-10,-0.003340642544731544
2022-06-13,-0.003109495023426767
2022-06-14,-0.003230334223882217
2022-06-15,-0.0029974190254468906
2022-06-16,-0.00226851661125588
2022-06-17,-0.0021551061403868267
2022-06-21,0.001425971322874458
2022-06-22,0.0031735428960752363
2022-06-23,0.002524593331131076
2022-06-24,0.002491220532600426
2022-06-27,0.0037562170074055493
2022-06-28,0.00309709882590941
2022-06-29,0.003943498708369349
2022-06-30,0.004142684932489968
2022-07-01,0.004069954749956168
2022-07-05,0.0027034784251481246
2022-07-06,0.0036264023070331566
2022-07-07,0.0035095569832708203
2022-07-08,0.004693681519514139
2022-07-11,0.005991037975945646
2022-07-12,0.0075805124047682625
2022-07-13,0.007083704085996014
2022-07-14,0.006528566244046169
2022-07-15,0.006707485394523271
2022-07-18,0.005314250294625613
2022-07-19,0.0027173202592305325
2022-07-20,-0.007733893671531175
2022-07-21,-0.010863585497480002
2022-07-22,-0.012425978109357904
2022-07-25,-0.013361405699834353
2022-07-26,-0.014373065741960907
2022-07-27,-0.014272145538552258
2022-07-28,-0.0061374140678074444
2022-07-29,-0.006171389263022931
2022-08-01,-0.0070412611134575
2022-08-02,-0.007039313481427369
2022-08-03,-0.0068232379018548835
2022-08-04,-0.005609454346665614
2022-08-05,-0.0053090799750900065
2022-08-08,-0.004248975759844778
2022-08-09,-0.0042747986845378195
2022-08-10,-0.0042963748081838084
2022-08-11,-0.004405314744012909
2022-08-12,-0.004717942911390997
2022-08-15,-0.005374498768782383
2022-08-16,-0.005379678027429164
2022-08-17,-0.005378705368607815
2022-08-18,-0.005376121788998575
2022-08-19,-0.005432302489563437
2022-08-22,-0.0053640854211767855
2022-08-23,-0.0052312076224860365
2022-08-24,-0.005206879521853471
2022-08-25,-0.0052106829547149255
2022-08-26,-0.00522253635004642
2022-08-29,-0.005006033365002641
2022-08-30,-0.004965931925803977
2022-08-31,-0.004911000912035737
2022-09-01,-0.00491025909390731
2022-09-02,-0.005003006087340416
2022-09-06,-0.005510717526185141
2022-09-07,-0.005447876510433325
2022-09-08,-0.005063292696604317
2022-09-09,-0.00504741422764792
2022-09-12,-0.005060652710259922
2022-09-13,-0.005090738106209144
2022-09-14,-0.004792223069606267
2022-09-15,-0.004810553874816872
2022-09-16,-0.004768419823003227
2022-09-19,-0.004736423829656851
2022-09-20,-0.004784861757543221
2022-09-21,-0.0048096456160267
2022-09-22,-0.00474821102504703
2022-09-23,-0.004717870593374621
2022-09-26,-0.004652490508071009
2022-09-27,-0.004622685934402506
2022-09-28,-0.004623391801930817
2022-09-29,-0.0046973913185351735
2022-09-30,-0.004613935064441264
2022-10-03,-0.004874820316643224
2022-10-04,-0.0063125673288803716
2022-10-05,-0.0030512772065282197
2022-10-06,-0.0030527092031673985
2022-10-07,-0.003041684609302002
2022-10-10,-0.002984404470026345
2022-10-11,-0.0029790688686770353
2022-10-12,-0.0029801252694340846
2022-10-13,-0.002979545273223614
2022-10-14,-0.0029483864431118826
2022-10-17,-0.0029200900608420855
2022-10-18,-0.0028929434579075025
2022-10-19,-0.0028887964314896113
2022-10-20,-0.002884226104899532
2022-10-21,-0.0027339917015325897
2022-10-24,-0.002723288903768396
2022-10-25,-0.0009410131059595436
2022-10-26,-0.002103595973914238
2022-10-27,0.001117504850528377
2022-10-28,0.0014867216285757738
2022-10-31,0.006815200954226261
2022-11-01,0.005679132543632056
2022-11-02,0.004337803999411876
2022-11-03,0.006574317061867677
2022-11-04,0.006948412109652089
2022-11-07,0.011571147126591318
2022-11-08,0.011131108267757968
2022-11-09,0.010628436150831264
2022-11-10,0.009692842554788098
2022-11-11,0.006504026810346496
2022-11-14,0.006665674107102919
2022-11-15,0.008308302410728746
2022-11-16,0.008161784894720341
2022-11-17,0.008558869708704446
2022-11-18,0.00794178891755308
2022-11-21,0.007012441580510825
2022-11-22,0.007138574257221902
2022-11-23,0.007543103580578826
2022-11-25,0.007619550843653229
2022-11-28,0.007770206261925963
2022-11-29,0.010784231263248756
2022-11-30,0.011502856639814894
2022-12-01,0.012918093379382227
2022-12-02,0.013412507389103876
2022-12-05,0.012551298956485204
2022-12-06,0.011085309302262198
2022-12-07,0.010678658113455915
2022-12-08,0.008942422216255089
2022-12-09,0.008870485738658309
2022-12-12,0.009242691078821717
2022-12-13,0.009200076166075122
2022-12-14,0.009124222806896235
2022-12-15,0.009122889585268946
2022-12-16,0.009258474919542674
2022-12-19,0.00926475985672751
2022-12-20,0.00925770945923875
2022-12-21,0.009217182882713351
2022-12-22,0.009244750234729449
2022-12-23,0.009345754269194694
2022-12-27,0.00934892511545799
2022-12-28,0.009466512162158347
2022-12-29,0.009498614837432532
2022-12-30,0.009366329269649186
2023-01-03,0.009365805556010959
2023-01-04,0.009372231642483637
2023-01-05,0.009358768156700958
2023-01-06,0.009391958728722966
2023-01-09,0.009166869829726174
2023-01-10,0.009165169807931101
2023-01-11,0.009107632486195429
2023-01-12,0.009017867055118586
2023-01-13,0.009054228453710367
2023-01-17,0.009047473806451989
2023-01-18,0.009019229130328285
2023-01-19,0.009058028782884552
2023-01-20,0.009048601818066257
2023-01-23,0.008876647790477827
2023-01-24,0.008765856983034412
2023-01-25,0.008736395257912706
2023-01-26,0.008806060045025443
2023-01-27,0.012037451279478369
2023-01-30,0.012071543227879601
2023-01-31,0.011416820930431601
2023-02-01,0.010211730955809335
2023-02-02,0.011028291452762845
2023-02-03,0.012639420355835927
2023-02-06,0.013445250769802294
2023-02-07,0.01341966963575943
2023-02-08,0.012631808863182596
2023-02-09,0.013552963587782407
2023-02-10,0.013111890980041707
2023-02-13,0.013263339060763506
2023-02-14,0.013493672749074032
2023-02-15,0.013527506715228387
2023-02-16,0.013579244923872679
2023-02-17,0.011746026723012554
2023-02-21,0.01191117706437343
2023-02-22,0.011468823392888947
2023-02-23,0.011449316827453596
2023-02-24,0.0110618367715191
2023-02-27,0.010803364457024473
2023-02-28,0.010999475864306902
2023-03-01,0.011113927939827675
2023-03-02,0.010940927242366168
2023-03-03,0.01109687684456175
2023-03-06,0.008961102419664125
2023-03-07,0.008926102227058343
2023-03-08,0.008901585913162322
2023-03-09,0.008999479102821489
2023-03-10,0.009231916219639534
2023-03-13,0.009335562143020552
2023-03-14,0.00928772382802246
2023-03-15,0.009077522933752379
2023-03-16,0.00913988670810916
2023-03-17,0.0075213262324945246
2023-03-20,0.006536976977999974
2023-03-21,0.005771892817932446
2023-03-22,0.004614219997569209
2023-03-23,0.004531677154233705
2023-03-24,0.003946492967708878
2023-03-27,0.003975245834003001
2023-03-28,0.0032418649759331057
2023-03-29,0.0035083700342786704
2023-03-30,0.004148748500784026
2023-03-31,0.003181830907609636
2023-04-03,0.0035525187253001855
2023-04-04,0.0032519410902463342
2023-04-05,0.0034994216326193917
2023-04-06,0.003487640916408786
2023-04-10,0.003305307051545366
2023-04-11,0.004430316823814094
2023-04-12,0.004188082207428158
2023-04-13,0.004266832341581746
2023-04-14,0.003922437284539191
2023-04-17,0.004411387231005723
2023-04-18,0.004441339085328848
2023-04-19,0.004419716665682709
2023-04-20,0.004421245199884583
2023-04-21,0.004496521397691808
2023-04-24,0.004492505692941555
2023-04-25,0.004468877276955799
2023-04-26,0.004481173468101331
2023-04-27,0.004509176897773639
2023-04-28,0.003931214137334199
2023-05-01,0.002883169783504798
2023-05-02,0.0062868526997923845
2023-05-03,0.006412238080721487
2023-05-04,0.006579458506960907
2023-05-05,0.008382315153822536
2023-05-08,0.011184206295710035
2023-05-09,0.005228947233173168
2023-05-10,0.004223385012567525
2023-05-11,0.0013656949171668618
2023-05-12,0.001158550678448738
2023-05-15,0.0049068846175352124
2023-05-16,0.005168586610560447
2023-05-17,0.0059606647299790885
2023-05-18,0.004109172157971691
2023-05-19,0.002313157767161579
2023-05-22,0.0017277965801694491
2023-05-23,0.0016926258878170127
2023-05-24,0.003675085858711196
2023-05-25,0.003467927472159046
2023-05-26,0.003841715303876275
2023-05-30,0.00301206143837526
2023-05-31,0.003055673050479916
2023-06-01,0.0026596459982789608
2023-06-02,0.005478740593818554
2023-06-05,0.00540780241027847
2023-06-06,0.005501149091498041
2023-06-07,0.005489893680656581
2023-06-08,0.00550522118954115
2023-06-09,0.0055206534055868145
2023-06-12,0.005504657778940742
2023-06-13,0.005488279842179252
2023-06-14,0.005507912541977779
2023-06-15,0.005612191364825029
2023-06-16,0.005554887930138171
2023-06-20,0.005627815912772291
2023-06-21,0.005714056945366197
2023-06-22,0.005718377013522196
2023-06-23,0.005861999299576671
2023-06-26,0.005868630234475676
2023-06-27,0.005916261523323583
2023-06-28,0.00610470225815103
2023-06-29,0.006095468376137862
2023-06-30,0.006096388552417916
2023-07-03,0.006040985138378318
2023-07-05,0.0060269110697990635
2023-07-06,0.006298751928084164
2023-07-07,0.006440100683870843
2023-07-10,0.006494627957560508
2023-07-11,0.0060361828117275005
2023-07-12,0.005814126035946185
2023-07-13,0.004535845333404433
2023-07-14,0.003974384186152365
2023-07-17,0.004605579853548741
2023-07-18,0.0042518779078653465
2023-07-19,0.004784878620197605
2023-07-20,0.006876490979880266
2023-07-21,0.01206133299612245
2023-07-24,0.011603212839548419
2023-07-25,0.011563206464457602
2023-07-26,0.012597825212339526
2023-07-27,0.012647462747621442
2023-07-28,0.01209991532006384
2023-07-31,0.0043371151602571685
2023-08-01,0.004391923185015276
2023-08-02,0.004476979588425269
2023-08-03,0.00449116359812788
2023-08-04,0.004482772476896057
2023-08-07,0.004580910199362121
2023-08-08,0.0045385423760871905
2023-08-09,0.004545709317799506
2023-08-10,0.004559304437027135
2023-08-11,0.00454628172388888
2023-08-14,0.004678208504087939
2023-08-15,0.004654704576241792
2023-08-16,0.004775463012841351
2023-08-17,0.0048112835590615344
2023-08-18,0.0048380378943891356
2023-08-21,0.004817862093380651
2023-08-22,0.004800383554363955
2023-08-23,0.0047861024004311244
2023-08-24,0.004715558644918636
2023-08-25,0.004730702033285363
2023-08-28,0.00471166794888248
2023-08-29,0.004760808281048759
2023-08-30,0.00472245452372499
2023-08-31,0.004687228986198756
2023-09-01,0.004669352854010536
2023-09-05,0.004642553777675217
2023-09-06,0.004668437275215938
2023-09-07,0.004663869865884639
2023-09-08,0.0046619852808633955
2023-09-11,0.004767077069943543
2023-09-12,0.004766852480344876
2023-09-13,0.004875288026974798
2023-09-14,0.0049280837397174485
2023-09-15,0.004688459141274885
2023-09-18,0.0072187723125301554
2023-09-19,0.007241801364243974
2023-09-20,0.006949530651419577
2023-09-21,0.007433163384945411
2023-09-22,0.012740622725028109
2023-09-25,0.013294885895165994
2023-09-26,0.012081678790153299
2023-09-27,0.013020476171824301
2023-09-28,0.013059892576137828
2023-09-29,0.013300567720024485
2023-10-02,0.013474720737695553
2023-10-03,0.01339184137646901
2023-10-04,0.013847664659168049
2023-10-05,0.015654170382194903
2023-10-06,0.01593672276078749
2023-10-09,0.015195173115928821
2023-10-10,0.01598766333214826
2023-10-11,0.016278641568556282
2023-10-12,0.016245730283204196
2023-10-13,0.016246355015192327
2023-10-16,0.016246207944883236
2023-10-17,0.016678384924428472
2023-10-18,0.016905196145742662
2023-10-19,0.01742068646271351
2023-10-20,0.017572309311179826
2023-10-23,0.01752995309545751
2023-10-24,0.017192314999467165
2023-10-25,0.017676289032643358
2023-10-26,0.014340768295880626
2023-10-27,0.017416524286507515
2023-10-30,0.007934242732306335
2023-10-31,0.007591040678115122
2023-11-01,0.006900530877693447
2023-11-02,0.003914095189345664
2023-11-03,-0.0004374027987185721
2023-11-06,-0.0034278066175497165
2023-11-07,-0.0018185948264034428
2023-11-08,-0.008805018450867695
2023-11-09,-0.008755152658408118
2023-11-10,-0.0107252129606781
2023-11-13,-0.011936281962953297
2023-11-14,-0.013330086399285304
2023-11-15,-0.015437104939874453
2023-11-16,-0.016079763874619322
2023-11-17,-0.016134717426752047
2023-11-20,-0.016140297561632284
2023-11-21,-0.013788761765488308
2023-11-22,-0.01377119592330928
2023-11-24,-0.01434004885838781
2023-11-27,-0.01435778238010716
2023-11-28,-0.013581979579460845
2023-11-29,-0.013469326856172852
2023-11-30,-0.013540792082862005
2023-12-01,-0.013839662990192302
2023-12-04,-0.01377043951784845
2023-12-05,-0.01240449633377321
2023-12-06,-0.012420006775853566
2023-12-07,-0.013843341508374508
2023-12-08,-0.014302000337349876
2023-12-11,-0.014683692569579548
2023-12-12,-0.013910388445164276
2023-12-13,-0.014477358233649974
2023-12-14,-0.01699330237784652
2023-12-15,-0.016679266309811876
2023-12-18,-0.01735869144127017
2023-12-19,-0.01818018569225533
2023-12-20,-0.018623966977419144
2023-12-21,-0.01844771105247614
2023-12-22,-0.018432542871461215
2023-12-26,-0.01853698813300389
2023-12-27,-0.01890894665323268
2023-12-28,-0.018903458117910936
2023-12-29,-0.018961126830166156
2024-01-02,-0.01921446264453207
2024-01-03,-0.01930587521577081
2024-01-04,-0.019185204773419614
2024-01-05,-0.019202900698372338
2024-01-08,-0.019206241137207508
2024-01-09,-0.019376537936375827
2024-01-10,-0.019726981719350428
2024-01-11,-0.019751298975922944
2024-01-12,-0.019735114580230396
2024-01-16,-0.019804653559255335
2024-01-17,-0.019732691490209682
2024-01-18,-0.019622153293719212
2024-01-19,-0.019637291907935277
2024-01-22,-0.020036070177138265
2024-01-23,-0.020191223057675785
2024-01-24,-0.02044388975391806
2024-01-25,-0.020511211657273033
2024-01-26,-0.020974143096076116
2024-01-29,-0.024688331923985868
2024-01-30,-0.02523633650722381
2024-01-31,-0.024652199762361836
2024-02-01,-0.047990453471502555
2024-02-02,-0.04365293769712925
2024-02-05,-0.04611231238947708
2024-02-06,-0.05194677950339656
2024-02-07,-0.05557994696866386
2024-02-08,-0.055470950515848466
2024-02-09,-0.05329720126465768
2024-02-12,-0.05780518939101262
2024-02-13,-0.05618228450336263
2024-02-14,-0.055220232179224664
2024-02-15,-0.05689980923305001
2024-02-16,-0.056572754404611916
2024-02-20,-0.05527813092053401
2024-02-21,-0.055193443436582376
2024-02-22,-0.056166828250566965
2024-02-23,-0.05556890476933865
2024-02-26,-0.055574476018919905
2024-02-27,-0.05437315346092927
2024-02-28,-0.054029567701836666
2024-02-29,-0.054193644102288385
2024-03-01,-0.05400541786642697
2024-03-04,-0.05322644665105339
2024-03-05,-0.0538540440756199
2024-03-06,-0.04629703571963779
2024-03-07,-0.04636231606514461
2024-03-08,-0.047459797550451974
2024-03-11,-0.047219119945471316
2024-03-12,-0.04982552733453144
2024-03-13,-0.050368357032804935
2024-03-14,-0.05000009074194862
2024-03-15,-0.05008729098192199
2024-03-18,-0.050060918884537856
2024-03-19,-0.0446569550068721
2024-03-20,-0.0410204366980983
2024-03-21,-0.03842573203663847
2024-03-22,-0.03421142306334404
2024-03-25,-0.0347297041015132
2024-03-26,-0.03478867630829213
2024-03-27,-0.03407743852424502
2024-03-28,-0.038413099428572586
2024-04-01,-0.03668619558958537
2024-04-02,-0.03730626183477477
2024-04-03,-0.036280106980694636
2024-04-04,-0.03646302681358256
2024-04-05,-0.03809330825469588
2024-04-08,-0.03932487968467175
2024-04-09,-0.039415092553927035
2024-04-10,-0.039255268375192054
2024-04-11,-0.036302321586506724
2024-04-12,-0.0335472904344739
2024-04-15,-0.03830745810684849
2024-04-16,-0.037535735375977625
2024-04-17,-0.03756231783619065
2024-04-18,-0.03720609026711251
2024-04-19,-0.03711220020052828
2024-04-22,-0.03664455650900201
2024-04-23,-0.03694762518450011
2024-04-24,-0.03691857182285317
2024-04-25,-0.03687445825058776
2024-04-26,-0.0379024619778549
2024-04-29,-0.03813946961553938
2024-04-30,-0.03868067985025637
2024-05-01,-0.037394580108412775
2024-05-02,-0.03729900435864598
2024-05-03,-0.03937311067502287
2024-05-06,-0.041325794270227055
2024-05-07,-0.045530946397859436
2024-05-08,-0.06246953858680319
2024-05-09,-0.062489188862344155
2024-05-10,-0.05870446460752167
2024-05-13,-0.05586858264600147
2024-05-14,-0.05720994896356561
2024-05-15,-0.056397152389423895
2024-05-16,-0.06384944485408825
2024-05-17,-0.06912439485884972
2024-05-20,-0.06350819729792696
2024-05-21,-0.057620938889745156
2024-05-22,-0.05357321196899384
2024-05-23,-0.0537523061126053
2024-05-24,-0.0613520734006896
2024-05-28,-0.06105532908892464
2024-05-29,-0.06226143658720139
2024-05-30,-0.05928705984394112
2024-05-31,-0.05877861985648919
2024-06-03,-0.05738345722305712
2024-06-04,-0.06617831999666815
2024-06-05,-0.0667115193622085
2024-06-06,-0.06654949674359172
2024-06-07,-0.06648753653910261
2024-06-10,-0.06642258838215657
2024-06-11,-0.06382204068617121
2024-06-12,-0.06369982190223426
2024-06-13,-0.060391748143301574
2024-06-14,-0.06042502680401958
2024-06-17,-0.060403873494966696
2024-06-18,-0.060625725047352405
2024-06-20,-0.061273667447613034
2024-06-21,-0.061481738224584595
2024-06-24,-0.061534987354122696
2024-06-25,-0.06123318523220219
2024-06-26,-0.06196546702207388
2024-06-27,-0.06228821631058889
2024-06-28,-0.06242960010903957
2024-07-01,-0.062146971116152666
2024-07-02,-0.06211561786310834
2024-07-03,-0.06234323193808233
2024-07-05,-0.062404294384024936
2024-07-08,-0.06258772561948314
2024-07-09,-0.06331814330163542
2024-07-10,-0.06351268527460228
2024-07-11,-0.06340071570908919
2024-07-12,-0.06251719640084318
2024-07-15,-0.06255950222692187
2024-07-16,-0.0625930337752058
2024-07-17,-0.06272597370319306
2024-07-18,-0.06099725068804387
2024-07-19,-0.060296850532056745
2024-07-22,-0.05971920866333529
2024-07-23,-0.060181679935259316
2024-07-24,-0.060100437431990894
2024-07-25,-0.05497458627409195
2024-07-26,-0.05615781165558167
2024-07-29,-0.051659913690625905
2024-07-30,-0.04935175438054654
2024-07-31,-0.051918790237265616
2024-08-01,-0.0732438903264807
2024-08-02,-0.07506830467596175
2024-08-05,-0.07804830029554417
2024-08-06,-0.06823825912783757
2024-08-07,-0.07078862531858802
2024-08-08,-0.06615569442738839
2024-08-09,-0.06155184385221284
2024-08-12,-0.06249980922449282
2024-08-13,-0.06253099272359504
2024-08-14,-0.06719542498118396
2024-08-15,-0.06687060619263782
2024-08-16,-0.06099998734509933
2024-08-19,-0.061329304639215446
2024-08-20,-0.06176333222790453
2024-08-21,-0.06201863166067314
2024-08-22,-0.061663957899293756
2024-08-23,-0.06001410423495321
2024-08-26,-0.05870669396187204
2024-08-27,-0.059580810721506554
2024-08-28,-0.059628887595099725
2024-08-29,-0.059223322324115625
2024-08-30,-0.059744576043694694
2024-09-03,-0.05794459887613115
2024-09-04,-0.067513499148585
2024-09-05,-0.06737893076611626
2024-09-06,-0.06749728871049816
2024-09-09,-0.06614173116125967
2024-09-10,-0.06613737198714228
2024-09-11,-0.06616293977092472
2024-09-12,-0.06603364768310806
2024-09-13,-0.06633114073597406
2024-09-16,-0.06636124424242965
2024-09-17,-0.06580964006145076
2024-09-18,-0.07230601506754467
2024-09-19,-0.07188284050393434
2024-09-20,-0.07065006948547504
2024-09-23,-0.07187400839261962
2024-09-24,-0.08442036704107314
2024-09-25,-0.08571800193836376
2024-09-26,-0.08340358633838268
2024-09-27,-0.0865094161912399
2024-09-30,-0.08762332768010095
2024-10-01,-0.08823974747510319
2024-10-02,-0.09013017689484742
2024-10-03,-0.0894217095005457
2024-10-04,-0.09191661226623324
2024-10-07,-0.09454764968698617
2024-10-08,-0.09024376709475107
2024-10-09,-0.09170069085255242
2024-10-10,-0.09231291013672535
2024-10-11,-0.09293485080538275
2024-10-14,-0.0943023862776261
2024-10-15,-0.09362997735585252
2024-10-16,-0.09057780245780969
2024-10-17,-0.08806473780278268
2024-10-18,-0.08807033676031421
2024-10-21,-0.08977630925255295
2024-10-22,-0.09054240030972172
2024-10-23,-0.09200643920316696
2024-10-24,-0.09116935588560744
2024-10-25,-0.09123820320879791
2024-10-28,-0.0931814774578588
2024-10-29,-0.09577286818739242
2024-10-30,-0.0928508912043654
2024-10-31,-0.09466351244197933
2024-11-01,-0.09127289006253646
2024-11-04,-0.083712472027028
2024-11-05,-0.07337493841632808
2024-11-06,-0.07643027965163417
2024-11-07,-0.07554062805671763
2024-11-08,-0.0755301147664805
2024-11-11,-0.07481901054847476
2024-11-12,-0.07194708376037337
2024-11-13,-0.0713757730206756
2024-11-14,-0.07074004445472583
2024-11-15,-0.06886786052876967
2024-11-18,-0.06563274875309022
2024-11-19,-0.06689381439873171
2024-11-20,-0.06726198001899639
2024-11-21,-0.0704857960326853
2024-11-22,-0.07142402936565634
2024-11-25,-0.06994682421660184
2024-11-26,-0.0700956180170495
2024-11-27,-0.07014017837338529
2024-11-29,-0.06929345836207686
2024-12-02,-0.06989784083113565
2024-12-03,-0.06980098620735131
2024-12-04,-0.07049801576122278
2024-12-05,-0.07232872465360915
2024-12-06,-0.0733206842753973
2024-12-09,-0.07199128444191445
2024-12-10,-0.07133501478677043
2024-12-11,-0.07000324125565238
2024-12-12,-0.06958736498440196
2024-12-13,-0.0673548665036693
2024-12-16,-0.06416014789258617
2024-12-17,-0.06477027825596354
2024-12-18,-0.06241631825053362
2024-12-19,-0.07103802830749799
2024-12-20,-0.07029739093819336
2024-12-23,-0.07223829938661416
2024-12-24,-0.07152231072253445
2024-12-26,-0.07147065942286304
2024-12-27,-0.07140634452441744
2024-12-30,-0.07111677034880519
